,bib,id,name,q_rank,q_split1,q_split2,q_split3,q_split4,q_split5,q_start,q_start_rev,q_status,uci,q_points,r_points,rank,split1,split2,split3,split4,split5,start,start_rev,status,points,qr_diff,q_split1_rank,q_split1_vs_best,q_split1_vs_winner,q_split2_rank,q_split2_vs_best,q_split2_vs_winner,q_split2_sector,q_split2_sector_rank,q_split2_sector_vs_best,q_split2_sector_vs_winner,q_split3_rank,q_split3_vs_best,q_split3_vs_winner,q_split3_sector,q_split3_sector_rank,q_split3_sector_vs_best,q_split3_sector_vs_winner,q_split4_rank,q_split4_vs_best,q_split4_vs_winner,q_split4_sector,q_split4_sector_rank,q_split4_sector_vs_best,q_split4_sector_vs_winner,q_split5_rank,q_split5_vs_best,q_split5_vs_winner,q_split5_sector,q_split5_sector_rank,q_split5_sector_vs_best,q_split5_sector_vs_winner,split1_rank,split1_vs_best,split1_vs_winner,split2_rank,split2_vs_best,split2_vs_winner,split2_sector,split2_sector_rank,split2_sector_vs_best,split2_sector_vs_winner,split3_rank,split3_vs_best,split3_vs_winner,split3_sector,split3_sector_rank,split3_sector_vs_best,split3_sector_vs_winner,split4_rank,split4_vs_best,split4_vs_winner,split4_sector,split4_sector_rank,split4_sector_vs_best,split4_sector_vs_winner,split5_rank,split5_vs_best,split5_vs_winner,split5_sector,split5_sector_rank,split5_sector_vs_best,split5_sector_vs_winner,speed,q_speed,speed_ms,speed_ms_vs_best,speed_rank,q_speed_rank,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
134,100,1100,PRYIMACHEK Iegor,134,53.113,97.424,139.299,191.431,226.02,89,70,Finished,10008164451,,,,,,,,,,,,0.0,,134.0,7.094999999999999,5.972000000000001,140.0,14.459000000000003,13.551000000000002,44.31100000000001,139.0,8.172000000000004,7.579000000000001,137.0,17.449000000000012,16.453000000000003,41.875,104.0,3.402000000000001,2.902000000000001,134.0,26.380000000000024,25.449000000000012,52.132000000000005,132.0,9.379000000000019,8.99600000000001,134.0,30.130000000000024,29.49200000000002,34.589,126.0,4.149000000000001,4.043000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.001999999999995,,,,65.0,1994-05-16T00:00:00,ME,PRYIMACHEK,Iegor,1197024565271641,UKR,NCh,PRYIMACHEK Iegor,0,100,PRYIMACHEK I,89,53040000,UKR19940516,126,10008164451,,0,,0,24
135,160,1160,GUIBAL Thomas,135,53.662,95.578,140.98,191.874,226.986,145,14,Finished,10011238442,,,,,,,,,,,,0.0,,136.0,7.643999999999998,6.521000000000001,135.0,12.613,11.704999999999998,41.916000000000004,132.0,5.777000000000001,5.1839999999999975,140.0,19.129999999999995,18.133999999999986,45.40199999999999,143.0,6.928999999999988,6.428999999999988,135.0,26.823000000000008,25.891999999999996,50.894000000000005,129.0,8.14100000000002,7.75800000000001,135.0,31.096000000000004,30.458,35.111999999999995,130.0,4.671999999999997,4.5660000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.692,,,,116.0,1994-01-11T00:00:00,ME,GUIBAL,Thomas,1197024565271697,FRA,N,GUIBAL Thomas,0,160,GUIBAL T,145,54720000,FRA19940111,720,10011238442,,0,,0,24
136,110,1110,PALOTAI Gabor,136,56.055,97.686,142.576,193.06,228.286,98,61,Finished,10008552855,,,,,,,,,,,,0.0,,142.0,10.036999999999999,8.914000000000001,143.0,14.721000000000004,13.813000000000002,41.63100000000001,129.0,5.492000000000004,4.899000000000001,142.0,20.726,19.72999999999999,44.889999999999986,140.0,6.416999999999987,5.916999999999987,136.0,28.009000000000015,27.078000000000003,50.48400000000001,128.0,7.731000000000023,7.348000000000013,136.0,32.396000000000015,31.75800000000001,35.226,133.0,4.786000000000001,4.680000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.339,,,,101.0,1994-03-27T00:00:00,ME,PALOTAI,Gabor,1197024565271650,HUN,NCh,PALOTAI Gabor,0,110,PALOTAI G,98,53310000,HUN19940327,157,10008552855,,0,,0,24
137,57,1057,READING Jack,137,48.801,88.221,128.913,175.185,228.579,51,108,Finished,10006576176,,,,,,,,,,,,0.0,,55.0,2.7830000000000013,1.6600000000000037,80.0,5.256,4.347999999999999,39.42,100.0,3.280999999999999,2.6879999999999953,75.0,7.063000000000017,6.067000000000007,40.69200000000001,63.0,2.2190000000000083,1.7190000000000083,72.0,10.134000000000015,9.203000000000003,46.27199999999999,68.0,3.5190000000000055,3.1359999999999957,137.0,32.68900000000002,32.051000000000016,53.394000000000005,144.0,22.954000000000008,22.848000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.235,,,,64.0,1988-12-10T00:00:00,ME,READING,Jack,1197024565271603,GBR,,READING Jack,0,57,READING J,51,51900000,GBR19881210,36,10006576176,OVR,2043,ONE VISION GLOBAL RACING,57,29
138,172,1172,SANDBERG Jonathan,138,52.645,94.159,135.87,193.225,232.493,154,5,Finished,10010012707,,,,,,,,,,,,0.0,,127.0,6.6270000000000024,5.504000000000005,131.0,11.194000000000003,10.286000000000001,41.514,128.0,5.375,4.7819999999999965,127.0,14.02000000000001,13.024000000000001,41.711,102.0,3.2379999999999995,2.7379999999999995,137.0,28.174000000000007,27.242999999999995,57.35499999999999,139.0,14.602000000000004,14.218999999999994,138.0,36.60300000000001,35.965,39.268,142.0,8.828000000000003,8.722000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.383,,,,63.0,1997-12-11T00:00:00,ME,SANDBERG,Jonathan,1197024565271706,SWE,N,SANDBERG Jonathan,0,172,SANDBERG J,154,54990000,SWE19971211,0,10010012707,,0,,0,20
139,130,1130,VIKKER Marcell,139,56.296,99.06,145.912,197.247,233.332,117,42,Finished,10010897932,,,,,,,,,,,,0.0,,143.0,10.277999999999999,9.155000000000001,144.0,16.095,15.186999999999998,42.764,136.0,6.625,6.0319999999999965,144.0,24.062000000000012,23.066000000000003,46.852000000000004,145.0,8.379000000000005,7.879000000000005,139.0,32.196000000000026,31.265000000000015,51.33500000000001,130.0,8.582000000000022,8.199000000000012,139.0,37.44200000000001,36.804,36.08499999999998,137.0,5.644999999999982,5.538999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.453,,,,120.0,1997-12-29T00:00:00,ME,VIKKER,Marcell,1197024565271669,HUN,,VIKKER Marcell,0,130,VIKKER M,117,53880000,HUN19971229,277,10010897932,,0,,0,20
140,158,1158,MARCINA Peter,140,56.3,102.329,146.001,200.055,237.46,143,16,Finished,10011103854,,,,,,,,,,,,0.0,,144.0,10.281999999999996,9.158999999999999,145.0,19.36399999999999,18.45599999999999,46.028999999999996,141.0,9.889999999999993,9.29699999999999,145.0,24.15100000000001,23.155,43.67200000000001,132.0,5.199000000000012,4.699000000000012,140.0,35.00400000000002,34.07300000000001,54.054,136.0,11.301000000000016,10.918000000000006,140.0,41.57000000000002,40.932000000000016,37.405,141.0,6.965000000000003,6.859000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.199,,,,112.0,1993-05-01T00:00:00,ME,MARCINA,Peter,1197024565271695,SVK,N,MARCINA Peter,0,158,MARCINA P,143,54660000,SVK19930501,696,10011103854,,0,,0,25
141,157,1157,WILLIAMS Michael,141,57.629,103.709,148.576,202.802,238.735,142,17,Finished,10011112746,,,,,,,,,,,,0.0,,146.0,11.610999999999997,10.488,146.0,20.744,19.836,46.080000000000005,142.0,9.941000000000003,9.347999999999999,146.0,26.726,25.72999999999999,44.86699999999999,139.0,6.393999999999991,5.893999999999991,141.0,37.751000000000005,36.81999999999999,54.226,137.0,11.473000000000013,11.090000000000003,141.0,42.84500000000003,42.20700000000002,35.93300000000002,136.0,5.493000000000023,5.387000000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.201,,,,115.0,1993-09-16T00:00:00,ME,WILLIAMS,Michael,1197024565271694,AUS,N,WILLIAMS Michael,0,157,WILLIAMS M,142,54630000,AUS19930916,651,10011112746,,0,,0,24
142,176,1176,RIED Elliot,142,54.699,97.143,141.307,206.306,242.106,158,1,Finished,10013710730,,,,,,,,,,,,0.0,,141.0,8.680999999999997,7.558,139.0,14.177999999999997,13.269999999999996,42.444,134.0,6.305,5.711999999999996,141.0,19.456999999999994,18.460999999999984,44.16399999999999,136.0,5.690999999999988,5.190999999999988,142.0,41.255000000000024,40.32400000000001,64.99900000000002,142.0,22.246000000000038,21.863000000000028,142.0,46.21600000000001,45.578,35.79999999999998,135.0,5.359999999999985,5.253999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.475,,,,89.0,1994-07-07T00:00:00,ME,RIED,Elliot,1197024565271710,AUS,N,RIED Elliot,0,176,RIED E,158,55110000,AUS19940707,0,10013710730,,0,,0,23
143,175,1175,HAGGREN Oliver,143,57.999,105.098,152.485,206.414,243.308,157,2,Finished,10054153262,,,,,,,,,,,,0.0,,147.0,11.981000000000002,10.858000000000004,148.0,22.132999999999996,21.224999999999994,47.099,144.0,10.959999999999994,10.36699999999999,148.0,30.63500000000002,29.63900000000001,47.387000000000015,146.0,8.914000000000016,8.414000000000016,143.0,41.363,40.43199999999999,53.928999999999974,135.0,11.175999999999988,10.792999999999978,143.0,47.418000000000006,46.78,36.894000000000005,139.0,6.454000000000008,6.348000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.619,,,,121.0,1998-07-17T00:00:00,ME,HAGGREN,Oliver,1197024565271709,DEN,N,HAGGREN Oliver,0,175,HAGGREN O,157,55080000,DEN19980717,0,10054153262,,0,,0,19
144,118,1118,SLIPCHENKO Mykyta,144,57.564,103.777,148.859,212.682,249.697,106,53,Finished,10009066854,,,,,,,,,,,,0.0,,145.0,11.546,10.423000000000002,147.0,20.811999999999998,19.903999999999996,46.213,143.0,10.073999999999998,9.480999999999995,147.0,27.009000000000015,26.013000000000005,45.08200000000001,141.0,6.609000000000009,6.109000000000009,144.0,47.631,46.69999999999999,63.82299999999998,141.0,21.069999999999993,20.686999999999983,144.0,53.807000000000016,53.16900000000001,37.015000000000015,140.0,6.575000000000017,6.4690000000000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.475,,,,114.0,1992-05-10T00:00:00,ME,SLIPCHENKO,Mykyta,1197024565271658,UKR,,SLIPCHENKO Mykyta,0,118,SLIPCHENKO M,106,53550000,UKR19920510,192,10009066854,,0,,0,26
145,124,1124,STANO Lubos,145,51.841,107.926,154.48,213.999,250.279,111,48,Finished,10010012505,,,,,,,,,,,,0.0,,122.0,5.823,4.700000000000003,149.0,24.961,24.052999999999997,56.085,146.0,19.945999999999998,19.352999999999994,149.0,32.629999999999995,31.633999999999986,46.55399999999999,144.0,8.080999999999989,7.580999999999989,145.0,48.94800000000001,48.016999999999996,59.519000000000005,140.0,16.76600000000002,16.38300000000001,145.0,54.38900000000001,53.751000000000005,36.28,138.0,5.840000000000003,5.734000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.653,,,,117.0,1995-08-04T00:00:00,ME,STANO,Lubos,1197024565271663,SVK,,STANO Lubos,0,124,STANO L,111,53700000,SVK19950804,250,10010012505,,0,,0,22
146,159,1159,HART Will,146,50.519,90.255,132.529,243.672,278.836,144,15,Finished,10010007249,,,,,,,,,,,,0.0,,98.0,4.500999999999998,3.378,105.0,7.289999999999992,6.381999999999991,39.736,110.0,3.596999999999994,3.0039999999999907,109.0,10.679000000000002,9.682999999999993,42.274,111.0,3.801000000000002,3.301000000000002,147.0,78.62100000000001,77.69,111.143,145.0,68.39000000000001,68.007,146.0,82.94600000000003,82.30800000000002,35.164000000000016,131.0,4.724000000000018,4.618000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.152,,,,103.0,1998-04-26T00:00:00,ME,HART,Will,1197024565271696,GBR,N,HART Will,0,159,HART W,144,54690000,GBR19980426,710,10010007249,,0,,0,20
147,151,1151,KAUPAS Wiley,147,52.084,97.438,140.899,193.991,284.307,136,23,Finished,10014688814,,,,,,,,,,,,0.0,,124.0,6.0660000000000025,4.943000000000005,141.0,14.472999999999999,13.564999999999998,45.354,140.0,9.214999999999996,8.621999999999993,139.0,19.049000000000007,18.052999999999997,43.461,130.0,4.9879999999999995,4.4879999999999995,138.0,28.940000000000026,28.009000000000015,53.09200000000001,134.0,10.339000000000027,9.956000000000017,147.0,88.41700000000003,87.77900000000002,90.316,146.0,59.876000000000005,59.77000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2,,,,90.0,1994-01-25T00:00:00,ME,KAUPAS,Wiley,1197024565271688,USA,N,KAUPAS Wiley,0,151,KAUPAS W,136,54450000,USA19940125,566,10014688814,,0,,0,24
148,111,1111,VIEIRA Roger,148,49.538,88.493,130.153,234.531,328.237,99,60,Finished,10009164258,,,,,,,,,,,,0.0,,82.0,3.519999999999996,2.3969999999999985,83.0,5.527999999999992,4.61999999999999,38.955,90.0,2.8159999999999954,2.222999999999992,84.0,8.302999999999997,7.306999999999988,41.66,99.0,3.1869999999999976,2.6869999999999976,146.0,69.48000000000002,68.549,104.37800000000001,143.0,61.62500000000003,61.24200000000002,148.0,132.34700000000004,131.70900000000003,93.70600000000002,147.0,63.26600000000002,63.160000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.593,,,,119.0,1994-11-03T00:00:00,ME,VIEIRA,Roger,1197024565271651,BRA,,VIEIRA Roger,0,111,VIEIRA R,99,53340000,BRA19941103,168,10009164258,,0,,0,23
149,168,1168,NEUBAUER Julian,149,54.119,96.148,145.191,253.112,330.51,151,8,Finished,10009566204,,,,,,,,,,,,0.0,,138.0,8.100999999999999,6.9780000000000015,138.0,13.182999999999993,12.274999999999991,42.028999999999996,133.0,5.8899999999999935,5.29699999999999,143.0,23.341000000000008,22.345,49.043000000000006,147.0,10.570000000000007,10.070000000000007,148.0,88.061,87.13,107.92099999999999,144.0,65.168,64.785,149.0,134.62,133.982,77.398,145.0,46.958,46.852000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-01-10T00:00:00,ME,NEUBAUER,Julian,1197024565271703,AUT,N,NEUBAUER Julian,0,168,NEUBAUER J,151,54900000,AUT19970110,0,10009566204,,0,,0,21
150,37,1037,RUFFIN Thibaut,150,,,,,,34,125,DNF,10003396293,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.173,,,,122.0,1984-10-30T00:00:00,ME,RUFFIN,Thibaut,1197024565271586,FRA,,RUFFIN Thibaut,0,37,RUFFIN T,34,51390000,FRA19841030,86,10003396293,CVN,1590,COMMENCAL / VALLNORD,37,33
151,114,1114,THIBAULT Samuel,152,,,,,,102,57,DNF,10008172333,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-07-21T00:00:00,ME,THIBAULT,Samuel,1197024565271654,CAN,,THIBAULT Samuel,0,114,THIBAULT S,102,53430000,CAN19930721,184,10008172333,,0,,0,24
152,143,1143,ULRICH Fabian,153,,,,,,128,31,DNF,10009566406,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-11-20T00:00:00,ME,ULRICH,Fabian,1197024565271680,AUT,,ULRICH Fabian,0,143,ULRICH F,128,54210000,AUT19971120,432,10009566406,MSM,1009,MS MONDRAKER TEAM,0,20
153,28,1028,HATTON Charlie,154,,,,,,26,133,DNS,10009897014,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-02-23T00:00:00,ME,HATTON,Charlie,1197024565271578,GBR,,HATTON Charlie,0,28,HATTON C,26,51150000,GBR19980223,30,10009897014,TDH,1598,TREK FACTORY RACING DH,28,20
154,109,1109,THEODOROU Andreas,155,,,,,,97,62,DNS,10060513634,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-05-19T00:00:00,ME,THEODOROU,Andreas,1197024565271649,CYP,NCh,THEODOROU Andreas,0,109,THEODOROU A,97,53280000,CYP19930519,154,10060513634,,0,,0,25
155,128,1128,ROBENEK Hugo,156,,,,,,115,44,DNS,10010021494,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-10-24T00:00:00,ME,ROBENEK,Hugo,1197024565271667,CZE,,ROBENEK Hugo,0,128,ROBENEK H,115,53820000,CZE19981024,263,10010021494,,0,,0,19
156,144,1144,VELASCO Niko,157,,,,,,129,30,DNS,10017791905,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-31T00:00:00,ME,VELASCO,Niko,1197024565271681,RSA,N,VELASCO Niko,0,144,VELASCO N,129,54240000,RSA19990531,448,10017791905,,0,,0,19
157,166,1166,LANFREDI Gabriel Imseis,158,,,,,,149,10,DNS,10012924020,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-02-25T00:00:00,ME,LANFREDI,Gabriel Imseis,1197024565271701,BRA,N,LANFREDI Gabriel Imseis,0,166,LANFREDI G,149,54840000,BRA19910225,0,10012924020,,0,,0,27
